二级分类,报告期,总资产(亿元),货币资产(亿元),净资产(亿元),总债务(亿元),带息债务(亿元),净债务(亿元),经营活动现金流(亿元),投资活动现金流(亿元),筹资活动现金流(亿元),主营业务收入(亿元),主营业务利润(亿元),EBITDA(亿元),净利润(亿元),主营业务利润率(%),主营业务收入增长率(%),总资产报酬率(%),净资产回报率(%),EBITDA/营业总收入,经营性现金流/EBITDA,流动比率,速动比率,存货周转率,资产负债率,短期债务/总债务,带息债务/总投入资本,货币资金/短期债务,货币资金/总债务,获息倍数,EBITDA/带息债务,123
互联网,2009-12-31,6.05387854485,1.6244122448749998,3.9764273775,2.016415280975,0.96669299985,-0.6577192450249999,0.19898415494999996,-0.70091421735,2.1451144987000004,2.9836178610750004,0.568580433425,0.8777888958,0.692095437625,24.6797,146.0473,27.047775,32.450225,35.58783549016504,0.5251920369290711,2.6249000000000002,2.4607,130.60632499999997,28.011249999999997,92.64255,11.4194,1.1038214264020132,0.9755827293916386,88.43276666666667,257.4309081449106,4
互联网,2010-12-31,8.671954203839999,3.16373673136,5.66561354552,2.81408613648,1.18610987496,-1.9776268564,0.33062686818,-0.9077488708600001,2.29197979922,3.6758992241,0.7019492335399999,1.1480609398400001,0.8940807561799999,23.896720000000002,70.921475,21.71604,27.68718,35.24750694393594,0.5443631295557478,5.40386,5.16388,139.97872,29.991359999999997,97.85614000000001,13.733920000000001,4.123128504717617,4.0899726579323845,80.24575,192.77677905943855,5
互联网,2011-12-31,10.732110125216666,2.2369198754666666,6.591296667683333,3.8704580989,1.5144507761999997,-0.7224690992666667,0.2752976349,-1.7764759712833333,0.9475941709,5.47773925775,1.1606410815833332,1.7587591682666666,1.2290135095499999,24.541116666666667,57.19982,20.66116666666667,25.602000000000004,34.39208258385682,0.07526090255596517,3.5911166666666663,3.3436833333333333,17.238274999999998,33.94553333333334,91.32466666666666,11.896866666666668,2.2165109489429384,2.0137936892822657,64.526225,1437.7541155001247,6
互联网,2012-12-31,16.386187782271428,4.563637518614287,9.243829114971428,6.781932754785713,3.601339884985715,-0.9622976336285716,0.7823091112142857,-1.382811457214286,1.880646453571428,13.014177862728571,1.4639378108571428,2.588937498057143,1.5199579526714284,18.237285714285715,42.59974285714286,20.32547142857143,27.527485714285717,29.595797039700496,0.2642739203462171,5.504357142857143,5.324414285714285,14.21508,38.119971428571425,92.15587142857143,20.32627142857143,4.176539903536924,3.983640432999111,31.901600000000002,64.00381211798678,7
互联网,2013-12-31,28.783255825214287,6.262629254199999,11.665908831928574,16.09157200975714,8.409520845671429,2.146891591471429,-1.8868486220142857,-2.4025319989142857,5.2127179093428575,18.139888413228572,1.9990551952428568,3.6528394403142856,2.0931579742571427,16.717542857142856,42.47657142857143,15.678714285714284,25.1276,29.339899811358926,-0.14738140492559726,2.1821428571428574,1.9248857142857143,9.780199999999999,49.86561428571429,79.09511428571429,36.46431428571429,1.1378355624373988,0.8106276026624072,8.88424,42.84659780680958,7
互联网,2014-12-31,40.669525512,6.364704321957142,18.540516460514283,21.739210678514286,9.795325696571428,3.4306213746142857,0.3153874196999998,-5.078707634533333,4.102732777,27.800637576057145,1.4267292618714282,4.100205762514285,1.6798379874142857,9.564314285714287,55.17855714285714,9.7439,16.480414285714286,20.794940548989,0.4198557931258704,1.942,1.7112285714285718,6.61948,45.86342857142857,79.4365,30.4348,0.9302692666186517,0.7156206943219173,4.188560000000001,44.195017150229525,7
互联网,2015-12-31,73.22897749735716,11.294880141557144,34.19249555021428,38.846328057571434,17.275013597785716,5.980133456228572,3.0274473551285714,-10.410130653242858,11.499474557371428,40.24315557987143,2.3399394905,6.391305596328571,2.7407351980571426,6.100342857142856,35.803514285714286,4.2761000000000005,7.748800000000001,18.514664456145248,0.30859281096630836,2.4450142857142856,2.323714285714286,6.986579999999999,39.65832857142857,81.42471428571427,25.364585714285713,1.2571622141636762,1.1190813611573984,-23.4663,64.58367456234824,7
互联网,2016-12-31,111.11932106744287,17.352432476842857,50.05503500175714,60.29065871472857,32.421888840614294,15.069456363771428,-5.049837676899999,-20.30077388134286,27.02946815502857,73.95352319137145,2.8577771006142854,8.551582022028573,2.871128854057143,8.6484,64.45811428571429,3.8707285714285713,6.474957142857143,16.756066491342942,-0.12597128246522976,2.3535428571428576,2.2626714285714287,22.44276,40.956071428571434,69.08491428571429,28.52014285714286,1.1758310601886781,0.8115620839235939,10.065816666666665,41.79327367978953,7
互联网,2017-12-31,105.78363791475714,12.999025368142858,43.80609795572856,61.97753995902857,26.356798162614286,13.35777279447143,-3.7893278113857143,-4.634967049428572,7.327441180185714,77.4019714788,-20.07824046682857,-12.603068365428571,-21.613612043571433,-21.43798571428571,26.434985714285716,-3.5512857142857146,-28.89915714285714,-9.30505571253681,0.18006130992264543,2.1858142857142857,2.090785714285714,22.0954,44.67785714285715,74.84458571428571,31.69044285714286,1.0106063711711122,0.6394885600485322,4.499333333333333,-11.190176978382345,7
交通运输,2003-12-31,123.60229932409824,11.999319464520694,43.80408929603105,69.91240653164137,53.36772558203966,41.368406117518965,8.532334454901722,-15.480553924041379,8.426771918450001,30.278815091696558,3.0264635197982743,9.022156577951788,2.4447051492034486,23.014768965517245,24.767092156862734,6.986666666666666,5.439747058823526,48.864543410741796,0.591849571047993,1.8673517241379305,1.7174637931034484,88.83016222222221,42.233846551724135,59.427244827586215,38.61305172413795,1.3042246988391326,0.6324922819988971,80.79863469387755,134.69660618778872,58
交通运输,2004-12-31,163.2472867774333,17.645916516502897,56.430237564755096,94.4408526883116,71.66814730949275,54.02142193839711,14.182537842223189,-20.249481384371023,10.735569746002897,50.27951948829565,7.882565242810145,15.050234107946268,6.391150979888406,0.7774652173913049,42.408766153846145,8.115389230769232,10.96314307692308,72.97535500164408,0.9489398487006496,1.7424811594202902,1.6151391304347826,237.54577678571428,46.71760289855071,55.320249275362315,42.648904347826075,4.098039199799166,0.5329018740998318,21.722473770491803,109.94982291164811,69
交通运输,2005-12-31,204.97790642816102,18.046635010590244,62.69925610505979,126.98921569298288,91.6868020763329,73.77207205217073,15.46603727778902,-26.64793681883292,10.605538991814635,68.5711901652012,7.841819807815857,17.80237035143249,6.253612803642684,11.962729629629631,25.89671095890411,7.17003552631579,6.726822368421054,168.5521652979155,0.7882812552319984,1.5552829268292678,1.4196243902439023,180.2403515151515,51.708165853658514,55.23119756097561,46.67720121951221,1.1702896687387738,0.37220902231067227,21.09087837837838,88.87542089068882,82
交通运输,2006-12-31,234.8796285772682,21.18918280735745,71.66411226204575,146.83476101799366,100.60004403141382,79.41086122405638,14.60157883515319,-22.09295704021915,11.043960578956982,76.58663264431593,6.766245429296809,20.06006620682326,6.046982276779786,42.78884555555555,35.62348148148147,6.851120454545457,7.443008045977014,110.14312384190202,0.736092483097492,7.069267021276594,6.3428914893617,239.40576543209875,53.62953829787235,54.60457234042552,46.47857659574469,2.2739724032381687,1.378677247554484,11.466041860465118,645.5392048517907,94
