二级分类,报告期,总资产(亿元),货币资产(亿元),净资产(亿元),总债务(亿元),带息债务(亿元),净债务(亿元),经营活动现金流(亿元),投资活动现金流(亿元),筹资活动现金流(亿元),主营业务收入(亿元),主营业务利润(亿元),净利润(亿元),主营业务利润率(%),主营业务收入增长率(%),总资产报酬率(%),净资产回报率(%),流动比率,速动比率,存货周转率,资产负债率,短期债务/总债务,带息债务/总投入资本,货币资金/短期债务,货币资金/总债务,获息倍数,old短期债务/总债务,new短期债务/总债务,old资产负债率,new资产负债率,old存货周转率,new存货周转率,old流动比率,new流动比率,old总资产报酬率(%),new总资产报酬率(%),old主营业务收入增长率(%),new主营业务收入增长率(%),old主营业务利润率(%),new主营业务利润率(%)
日用品,2009/12/31,29.38356867,4.753641597,11.63546687,16.29491149,10.08243164,5.328790041,4.605200028,-1.790333042,-0.519241121,25.39031722,2.574968824,2.1816253,7.803677778,2.616185714,9.332533333,15.90721111,1.310055556,0.881844444,5.013744444,53.80572222,85.72647778,41.09097778,0.437641135,0.339308233,4.4653875,13,13,13,12,12,12,12,12,12,11,11,9,9,9
日用品,2010/12/31,30.52870557,4.705605492,13.48650105,15.72645495,9.737524703,5.031919211,1.619685439,-3.209255127,2.538463931,24.93386804,2.225162011,1.900318218,6.610490909,33.25233,9.047918182,14.65035455,1.281163636,0.904618182,5.735081818,51.3874,88.94324545,38.61358182,0.407290269,0.348089304,5.53357,14,13,13,12,12,12,12,11,11,11,11,11,11,11
日用品,2011/12/31,31.86515703,4.140676768,14.62842038,16.0962611,11.09741266,6.956735892,0.353516903,-2.754212247,1.170836907,27.65207275,1.570071699,1.326835055,8.086192308,26.87310769,8.235369231,11.29340769,1.664761538,1.054076923,4.5842,45.36261538,89.36460769,36.17403077,0.588243992,0.506101497,5.490609091,15,14,14,14,14,13,13,13,13,13,13,13,13,13
日用品,2012/12/31,28.16730842,3.900233074,12.76543381,14.75439892,9.272866998,5.372633924,2.522934269,-2.511881519,0.948621534,23.92953599,1.132743472,1.071638772,7.916908333,12.31544444,8.329275,10.26374167,1.495683333,0.940916667,4.222466667,47.58209167,87.95316667,35.48090833,0.387664473,0.305360543,7.494809091,18,18,18,17,17,16,16,16,16,14,14,13,13,12
日用品,2013/12/31,41.1373165,4.807329282,18.98847897,21.30498376,15.98457192,11.17724264,2.768206752,-3.882988505,0.526688318,30.35120739,2.030348557,1.768766068,6.923964286,11.73804167,7.986635714,10.25317143,1.7017,1.047778571,4.479257143,49.08492143,81.21302143,38.96029286,0.385535074,0.24165463,5.649628571,20,20,20,19,19,19,19,19,19,17,17,14,14,14
日用品,2014/12/31,52.74026446,5.763416487,23.96932505,27.53984387,19.97145276,14.20803627,3.744772877,-4.028046264,0.40425491,38.29256623,2.805052745,2.366564307,6.697492308,6.822169231,8.5251,10.75846923,1.386530769,0.927830769,5.340946154,50.82595385,79.16453846,41.26976923,0.337788224,0.223196537,5.472969231,14,14,14,14,14,14,14,14,14,14,14,13,13,13
日用品,2015/12/31,94.66371647,8.578384425,36.15145535,52.69852803,39.4667961,30.88841168,5.604613732,-5.915654991,1.139169702,47.08972345,4.860345118,3.899055037,9.208118182,6.885781818,7.964936364,9.821036364,1.380472727,0.909190909,4.267918182,55.59373636,70.2413,45.74466364,0.39139844,0.26723257,4.15881,14,14,14,14,14,13,13,13,13,13,13,12,12,11
日用品,2016/12/31,136.0487023,10.751921,49.82348941,74.22350816,54.08263493,43.33071393,5.580183933,-20.78116972,17.65269065,57.42378687,6.976441546,5.529808302,10.07607273,21.73815455,8.371745455,11.33746364,1.545836364,1.027472727,5.167472727,50.30354545,63.91809091,41.96719091,0.39637134,0.224167946,4.575481818,14,14,14,13,13,12,12,12,12,11,11,11,11,11
日用品,2017/12/31,111.914054,13.89491634,54.28881257,57.62524143,46.06448405,32.16956771,9.544091916,-4.403278644,-1.486861007,70.76341789,9.014377928,6.813610284,10.38465,5.501133333,9.0596,11.98318333,1.2558,0.93515,5.874666667,57.0087,65.94313333,49.90776667,0.358802307,0.220005617,5.427666667,14,14,14,13,13,11,11,10,10,7,7,7,7,6
有色,2003/12/31,41.21015773,4.379612834,17.08322378,22.68855779,17.15804023,12.7784274,2.24037359,-3.610474332,2.037532196,25.86339715,1.887102023,1.476126352,8.1173375,31.85388095,6.282822727,9.215622727,1.100470833,0.672233333,3.635673684,57.42674167,75.80959583,52.16920833,0.348204344,0.216020055,10.09074167,37,36,36,36,36,33,33,29,29,27,27,27,27,24
有色,2004/12/31,65.31827275,8.460681101,22.74078237,34.71455524,24.93472307,16.47404197,6.107277482,-7.269079139,4.198596407,47.00615918,5.498573032,4.223491158,9.171952778,55.36242903,8.438941176,13.00538529,1.122322222,0.70285,3.930407407,56.10062222,77.31733889,51.72981111,0.346873026,0.22177323,9.710827778,49,48,48,48,48,43,43,42,42,40,40,39,39,36
有色,2005/12/31,81.36065064,10.86198464,26.76638934,43.73173498,29.86009965,18.99811501,8.655031719,-9.305573185,2.272413833,61.25428267,7.240450079,5.697007336,8.253610811,36.32831471,8.408483333,12.31640833,0.992240541,0.569283784,4.511827778,59.30507568,78.52552162,55.39685946,0.292867807,0.201502532,7.012318919,56,56,56,55,55,50,50,47,47,41,41,39,39,37
有色,2006/12/31,130.0110485,20.08237985,43.29377227,68.60676248,40.26652184,20.18414198,12.99544379,-14.69535578,8.361202695,109.5030672,16.39726735,12.96611754,12.346576,55.87669048,12.99273265,23.45644082,1.101002,0.686594,5.140232,57.793346,81.475746,52.59483,0.380441257,0.280983354,16.394382,66,64,64,62,62,61,61,58,58,54,54,51,51,50
有色,2007/12/31,155.9885567,23.91644395,53.07028222,83.0015111,52.05462878,28.13818484,9.873853899,-20.25419566,16.44436623,139.4197207,15.65367106,12.78857492,12.52643279,38.47212308,13.37698197,23.07713279,1.269668852,0.778191803,4.75927377,56.24357377,79.6410541,51.44445082,0.465193535,0.318056111,10.45097,77,76,76,76,76,72,72,67,67,63,63,61,61,61
有色,2008/12/31,189.3605841,28.2667024,51.27788578,115.3212761,83.84061749,55.57391509,7.420398589,-34.44724894,35.77986492,142.0405516,4.102517413,3.026609018,5.535560938,14.65808621,7.555160938,10.24154531,1.245246875,0.818585937,5.586332812,55.05340313,74.73708906,52.293425,0.469434668,0.302272423,4.993832258,84,84,84,83,83,80,80,74,74,70,70,69,69,64
有色,2009/12/31,191.9777507,23.86805369,43.34336983,125.830659,96.51832733,72.65027364,2.973080204,-16.3361685,11.80851842,126.9658426,2.427212893,2.067397635,5.067862857,3.728949206,5.850515942,7.517876812,1.22386,0.784724286,4.519265714,58.88006429,70.52152,57.56360714,0.420411777,0.248803764,5.716091429,99,99,99,97,97,88,88,80,80,75,75,75,75,70
有色,2010/12/31,224.4210369,25.3644431,54.53462514,145.2200716,106.5788909,81.21444783,3.018384002,-16.75132771,15.60730277,186.8287995,6.709525236,5.967066634,6.07478625,44.04079595,6.816158974,9.719041026,1.25408875,0.75794125,4.82555125,57.32016625,72.88814125,55.0331775,0.39388141,0.24141126,5.754427848,110,110,110,106,106,100,100,96,96,86,86,84,84,80
有色,2011/12/31,273.1144172,33.82641213,66.99575476,173.5097788,127.1452653,93.3188532,9.332846626,-22.6567015,18.24978702,256.8153554,11.29600245,9.233559198,6.447611392,28.38015195,7.80571519,9.887868354,1.250944304,0.784449367,5.484562821,57.04684937,71.67912152,55.28008608,0.431602141,0.253281108,6.345320779,115,114,114,111,111,106,106,103,103,98,98,85,85,79
有色,2012/12/31,290.4418738,33.51372881,64.20198095,193.3206923,143.4509993,109.9372705,8.316471358,-27.82632439,22.25738573,271.008629,4.76851488,3.786489583,3.898281818,15.49195854,5.672457955,5.184481818,1.125940909,0.675790909,5.287472727,60.68986364,72.01422159,58.82743523,0.358557151,0.210787318,10.45446897,118,117,117,117,117,110,110,101,101,97,97,93,93,88
有色,2013/12/31,368.0594697,42.35799672,73.30808135,254.766198,189.3753057,147.017309,12.84099562,-26.80640222,15.07782373,365.8545604,1.936904947,1.866741388,1.961787179,12.19072973,4.146479487,1.865742308,1.083328205,0.663602564,6.019619481,63.37520385,71.33286667,63.50813974,0.326123503,0.190901123,2.36158961,121,118,118,117,117,109,109,103,103,96,96,89,89,78
有色,2014/12/31,378.5631629,45.86588208,76.91501466,260.6736825,190.8129189,144.9470369,15.81762073,-24.06023419,9.550511882,392.3428197,1.292153439,0.886036398,2.055629487,10.17728,4.09660641,-3.588524359,1.011380769,0.627230769,6.674189744,62.98728077,71.00702051,62.07818718,0.307939851,0.179281889,3.876719481,118,115,115,113,113,107,107,101,101,92,92,87,87,78
有色,2015/12/31,447.9359577,55.58465961,90.71434193,312.3170387,227.5825593,171.9978997,15.20038306,-16.86666988,11.19282383,377.2049344,-1.079494134,-0.556499637,0.139701266,0.16864557,2.545310127,-3.073963291,1.037518987,0.668286076,5.719636709,62.67581013,71.36693291,61.40381772,0.343361875,0.206590852,1.886028947,108,107,107,107,107,98,98,94,94,91,91,87,87,79
有色,2016/12/31,472.4877851,55.16283052,90.46541148,328.4079636,238.6404315,183.477601,21.1258091,-15.54167882,-8.459425025,486.4136517,2.10822723,2.048896075,1.164387037,7.170868519,3.097435185,1.982309259,1.085466667,0.678488889,6.471272222,60.8116537,71.79492222,60.36182407,0.345871639,0.202181033,1.950030189,101,99,99,99,99,91,91,88,88,72,72,67,67,54
有色,2017/12/31,536.5890871,63.36329728,184.8063381,351.782749,254.6930775,191.3297802,26.79787056,-25.70519922,3.133618297,467.5745261,11.13875365,7.519916123,3.671506944,16.52206944,4.625586111,4.480538889,1.052934722,0.664515278,6.279779167,60.49418333,72.19036944,59.33730972,0.34254164,0.187899911,8.038653521,94,91,91,90,90,85,85,82,82,78,78,76,76,72
机械,2003/12/31,33.76946322,4.992325542,11.87413947,20.0116875,12.03022228,7.037896739,2.866561419,-1.781118873,-0.11947943,24.1921761,1.413703786,1.094770785,7.343003704,36.41268,6.637464,8.991832,1.385037037,0.901755556,3.195632,52.27698519,92.69352963,40.92313704,0.435364173,0.295659425,8.86506087,38,36,36,36,36,33,33,30,30,30,30,28,28,27
机械,2004/12/31,46.4567347,7.664768569,15.55864301,28.02305232,16.62845055,8.963681978,2.820847364,-2.925677415,1.93112611,40.18514623,2.817892765,2.412536882,7.716859375,34.63004333,7.452845161,12.78326774,1.34886875,0.84298125,3.482954839,54.627275,92.15878438,45.50594375,0.417224877,0.305326829,12.47846452,41,39,39,39,39,37,37,34,34,34,34,33,33,32
机械,2005/12/31,48.51797065,7.787267348,16.02204791,30.11532702,18.8317252,11.04445785,2.746699603,-3.214153269,0.779729124,42.46488453,2.250962385,1.963281908,6.233491667,14.83599412,5.806188571,9.7487,1.267266667,0.819683333,3.379216667,57.66359444,90.60165278,48.30016667,0.384592465,0.286301889,7.75556,45,42,42,42,42,41,41,39,39,38,38,37,37,36
机械,2006/12/31,70.29368677,9.855719565,18.55779292,45.41963918,20.39650802,10.54905567,3.968474633,-3.103699308,0.385683455,61.99243198,3.443322153,2.986579092,6.1486875,32.64963438,6.904020513,12.58995128,1.1760125,0.73498,3.6191225,62.3000525,90.4141925,48.7793,0.316721334,0.207708716,14.06296923,57,55,55,55,55,54,54,47,47,45,45,43,43,40
机械,2007/12/31,70.22541136,10.78454349,18.02375662,45.29865092,20.33338843,9.548844943,2.603813267,-4.152652411,4.995025004,61.70054449,4.083218636,3.619481775,8.803893548,29.13620976,9.095841667,18.464045,1.222935484,0.795972581,3.819740323,60.91560323,92.06858548,44.62889677,0.369471074,0.250284597,13.46219474,79,76,76,76,76,74,74,70,70,68,68,63,63,62
机械,2008/12/31,84.93079572,13.19884532,21.23367843,56.69723457,28.72407957,15.52523424,1.535093198,-5.668292434,6.072116676,73.27749596,4.160492704,3.943596842,6.851269444,22.67213667,8.119501389,16.43366389,1.171075,0.741776389,3.694186111,63.13710417,90.35082917,50.50736111,0.340801086,0.250374329,15.23621594,92,91,91,91,91,90,90,81,81,80,80,74,74,72
机械,2009/12/31,103.8401899,17.29007717,24.81379542,68.94763519,37.87395999,20.58388282,5.053466534,-7.02078503,4.921248356,80.17269825,5.553066304,5.286905927,7.977846988,9.321964,8.231815854,16.1878,1.233181928,0.852427711,3.621578313,60.60089036,87.04514458,49.38463373,0.414682844,0.281296559,116.3024734,102,101,101,100,100,97,97,90,90,90,90,84,84,83
机械,2010/12/31,127.1660678,24.59817649,36.1518232,79.00241797,39.92768751,15.32951102,4.586098169,-6.709239947,10.69504629,100.1253654,8.869006787,8.012912217,9.040623864,34.54405783,8.798105814,15.8463186,1.328542045,0.945097727,3.770853409,59.52024091,86.38476136,48.20415341,0.475544999,0.315407111,25.37449759,109,109,109,104,104,101,101,91,91,89,89,88,88,88
机械,2011/12/31,155.0253269,27.36552728,41.08725064,97.19297776,54.43627578,27.0707485,0.024611454,-10.04440244,11.9124913,113.5198472,9.055325495,8.173718879,7.294666667,15.10164651,7.193932258,12.10203763,1.336434409,0.928988172,3.403011828,59.06882366,84.01676882,49.45333871,0.415615009,0.257608991,39.06339775,115,115,115,110,110,107,107,97,97,95,95,93,93,93
机械,2012/12/31,175.9413772,27.25755017,43.90782858,112.8368795,67.96250344,40.70495327,3.191529003,-11.97378148,8.066117271,113.8190113,5.228012705,5.236819449,4.583888636,-2.629155294,5.282591954,7.862418391,1.354642045,0.944494318,3.146502273,60.44868068,80.90107841,52.47663068,0.415991698,0.244715463,7.105411494,114,113,113,108,108,104,104,100,100,95,95,93,93,88
机械,2013/12/31,203.2095222,27.92129485,52.35618246,130.1688891,75.67229184,47.75099698,5.283888596,-7.780771276,0.56292508,124.5192558,4.966403115,4.717024343,3.573913953,2.446234118,4.164313953,4.823215116,1.403955814,1.003490698,2.937426744,60.35549186,78.59856977,51.16725698,0.406833524,0.214862241,6.121728235,109,109,109,106,106,103,103,102,102,94,94,87,87,86
机械,2014/12/31,232.7481164,29.66617374,52.24464181,155.568152,87.36082699,57.69465325,7.330338984,-7.359240701,-0.253362305,130.8988874,4.755763336,4.601764391,3.210832895,3.160103947,3.848692105,4.504411842,1.395530263,0.995655263,2.749173684,61.4636,76.76784079,52.85014079,0.385945093,0.202670043,5.642870667,103,103,103,99,99,92,92,90,90,86,86,82,82,76
机械,2015/12/31,333.8965649,40.00116169,69.12324885,225.1538071,125.624938,85.62377629,4.129409347,-9.018814793,6.854088673,157.4831663,1.843400413,2.554519241,2.070707692,-8.446225397,2.896421538,2.278606154,1.400524615,1.03656,2.637789231,59.78729231,77.41352769,51.80540308,0.420256849,0.243309717,2.876250794,99,99,99,95,95,90,90,87,87,79,79,75,75,65
机械,2016/12/31,394.5212871,45.53907629,70.12373458,273.6686297,152.3759505,106.8368742,15.71974835,-17.87385128,4.407350303,181.4267722,3.794273076,4.008092648,2.007086207,4.898527586,2.490467241,2.918960345,1.348063793,0.9921,2.691136207,59.40660517,79.24173793,50.40693621,0.393552648,0.234251427,3.337856897,89,88,88,87,87,81,81,72,72,64,64,64,64,58
机械,2017/12/31,439.9426972,54.23512679,137.7771273,302.1655699,165.2952047,111.0600779,21.729992,-9.831721477,-9.210610406,246.7791606,13.63803102,10.75979053,5.521308621,26.46893448,3.749555172,6.013010345,1.321494828,0.970372414,2.962160345,61.50229655,78.71095,52.76279138,0.413147348,0.245136118,6.539173214,81,81,81,80,80,77,77,69,69,63,63,59,59,58
核电,2003/12/31,188.6733303,2.944311373,19.23559751,169.4377328,166.2100008,163.2656894,4.227809519,-4.261011519,1.047693415,19.79805761,1.059611807,0.687905436,6.18335,43.9685,4.2211,4.13525,1.79295,1.4872,,88.30755,7.20765,88.0994,0.243262269,0.017468261,1.22145,3,3,3,3,3,2,2,2,2,2,2,2,2,2
核电,2004/12/31,313.9399133,14.24196887,86.00724544,227.5573624,201.4544254,187.2124565,41.58041756,-5.220912422,-30.78200968,55.30516742,6.618419865,8.131900643,10.93046667,41.9385,6.715666667,8.7953,1.634533333,1.263433333,4.124533333,77.4977,16.4261,75.51496667,0.758272454,0.049819601,1.700333333,3,3,3,3,3,3,3,3,3,3,3,3,3,3
核电,2005/12/31,314.0958523,30.78863172,97.22943175,216.4317866,179.2988885,148.5102568,42.83908545,1.786960691,-29.10560057,58.35076563,9.200316919,10.22188305,15.031,7.817666667,7.709033333,9.782833333,1.412266667,1.081333333,3.2785,73.9673,16.26263333,71.125,0.704064279,0.099593794,1.995366667,3,3,3,3,3,3,3,3,3,3,3,3,3,3
核电,2006/12/31,346.5368931,24.8248318,115.0041636,222.0262018,170.9252489,146.1004171,43.52602331,-23.61580913,-28.74354561,60.34822127,14.14773991,14.62102951,18.58346667,0.766333333,7.5945,9.9932,1.3404,0.976733333,2.924033333,70.79403333,19.5189,67.42396667,0.495413061,0.074028895,2.404533333,4,3,3,3,3,3,3,3,3,3,3,3,3,3
核电,2007/12/31,567.2489525,27.76399257,146.9730488,386.9078963,309.9630309,282.1990384,53.54186232,-49.70026843,-11.00574117,89.66983363,18.27588656,19.31336248,19.01206667,13.3206,6.431966667,6.933433333,0.940666667,0.715533333,1.9534,68.71696667,30.6287,67.564,0.215355069,0.060499984,2.7908,5,4,4,4,4,3,3,3,3,3,3,3,3,3
核电,2008/12/31,431.3965706,18.37651928,68.2119795,335.7321323,288.2153951,269.8388758,45.63762846,-51.54127539,13.37727937,68.68597374,11.76417695,16.03294885,17.60263333,17.6809,8.417766667,17.6795,0.7897,0.479766667,1.994566667,75.4084,25.19093333,75.33763333,0.256862484,0.05663956,2.526066667,6,5,5,5,5,5,5,5,5,5,5,4,4,3
核电,2009/12/31,494.3271857,26.82296786,99.42669864,367.0090201,268.2388641,241.4158963,45.13680616,-68.86902175,15.23453178,104.630938,15.19951234,17.039636,16.85332857,9.08865,5.983114286,17.9377,0.744542857,0.451,2.253214286,78.52828571,49.82857143,71.10187143,0.16874602,0.085791596,3.8954,7,7,7,7,7,7,7,7,7,7,7,7,7,7
核电,2010/12/31,619.8371703,31.61705429,119.5341126,458.8488492,347.9586268,316.3415725,46.11139591,-107.6058332,65.16623284,123.4226984,23.57733218,25.10990383,21.91357143,15.51515714,6.2821,19.96131429,0.708885714,0.406871429,2.233214286,76.80398571,51.57425714,67.55761429,0.145592616,0.086428472,6.568085714,8,8,8,8,8,7,7,7,7,7,7,7,7,7
核电,2011/12/31,793.1460996,63.3683142,120.5488823,612.8194805,476.4613092,413.092995,42.91493644,-102.3271097,84.69878643,154.327696,22.57036827,25.85817864,18.4423375,19.43511429,6.2292125,20.3536875,0.7330125,0.428525,2.0261375,79.6953625,48.7838,74.4816125,0.219002134,0.096038017,7.348725,9,9,9,8,8,8,8,8,8,8,8,8,8,8
核电,2012/12/31,866.5822058,49.17715532,135.4458829,664.8627041,505.3369225,456.1597672,54.37804081,-106.5672151,36.70021195,183.980105,21.28299561,25.28912174,15.42855,16.1744375,7.0668625,20.128275,0.795575,0.4420125,2.0032375,76.9943125,46.0639,69.9101125,0.185015649,0.082937935,3.4641875,9,9,9,8,8,8,8,8,8,8,8,8,8,8
核电,2013/12/31,1781.429722,66.41445361,277.2978111,1329.618635,1119.109005,1052.694551,82.82366566,-211.9202074,132.3548349,199.6746999,37.46067025,45.09151461,18.42196667,1.729166667,6.738366667,15.11016667,0.803066667,0.415366667,1.527133333,72.89506667,25.64066667,76.19293333,0.176746511,0.044685025,3.274933333,8,8,8,8,8,8,8,7,7,6,6,4,4,3
核电,2014/12/31,1171.796847,87.10223633,189.1054719,870.1060763,643.4999437,556.3977074,30.15183122,-113.4249884,121.333215,255.6336944,24.28966045,26.63592549,13.71831429,14.16278571,6.1873,14.17871429,1.020285714,0.607171429,2.359371429,72.33387143,47.129,65.74337143,0.243733975,0.090187351,6.8057,8,8,8,8,8,8,8,7,7,7,7,7,7,7
核电,2015/12/31,2029.683432,126.1046557,367.0973494,1460.534636,1104.715633,978.6109768,51.37039566,-169.4344469,45.22322807,400.7867618,45.69695753,45.20564108,13.35965,3.31525,4.0353,9.486825,0.975075,0.6045,1.74705,77.1414,51.359775,77.10815,0.248837967,0.103395744,2.464825,7,7,7,7,7,7,7,6,6,5,5,4,4,4
核电,2016/12/31,2211.948489,106.5245163,357.2310376,1633.515086,1255.329089,1148.804573,96.41417343,-197.4942605,80.72377422,380.470355,45.77106233,50.50456269,11.867,11.60365,3.629366667,7.7871,0.880366667,0.542333333,1.611633333,75.30578333,50.96406667,72.72938333,0.19301481,0.090030976,3.0919,6,6,6,6,6,6,6,6,6,6,6,6,6,6
核电,2017/12/31,2759.261695,126.9710501,713.4462639,2045.815431,1629.376875,1502.405825,136.1454764,-164.3223716,47.10382089,453.950793,70.57654644,59.97815318,16.40768333,17.27283333,3.740483333,8.183633333,0.921916667,0.5482,1.4381,75.96985,43.45445,77.04031667,0.198696768,0.071938717,3.155383333,6,6,6,6,6,6,6,6,6,6,6,6,6,6
水利市政,2005/12/31,47.73893139,8.435074503,20.24821568,25.78585672,21.04311727,12.60804277,1.390720256,-5.603547844,9.680049468,1.657241666,0.329507376,0.424781023,17.133,,,,1.35145,1.3294,,55.717,45.3641,51.9714,0.767780071,0.324177272,56.19825,3,3,3,3,3,2,2,2,2,2,2,2,2,2
水利市政,2006/12/31,39.44103488,1.381115648,19.42257388,19.19425668,12.13378734,10.75267169,2.534735616,-4.374267191,1.760326141,2.859976902,0.320407368,0.195162839,10.50655,,2.5069,2.4938,0.77425,0.61125,1.21515,49.49255,39.7331,39.8278,0.187128098,0.073345875,1.9601,5,5,5,5,5,4,4,3,3,3,3,2,2,2
水利市政,2007/12/31,70.06236955,6.86567602,36.02655011,32.29628858,23.03105335,16.16537733,2.561624814,-7.51793244,7.380019398,2.715295713,0.262313359,1.655308718,9.0764,9.790066667,3.008033333,4.276733333,1.339475,1.25755,2.9105,49.013325,36.834325,41.691625,0.623366445,0.207155844,39.28273333,7,7,7,7,7,6,6,6,6,4,4,4,4,4
水利市政,2008/12/31,64.62328422,7.19317177,28.51491517,33.37371015,25.85885307,18.6656813,0.683404511,-6.850982989,9.143826154,3.777646569,0.174036654,0.618167865,3.142344444,10.0276,2.105716667,2.218316667,1.5713,1.304211111,12.41813333,54.17654444,53.19455556,48.408,0.533741762,0.210079966,24.0357375,11,11,11,11,11,11,11,11,11,11,11,11,11,9
水利市政,2009/12/31,105.8959758,16.64418905,36.63778316,64.41293498,48.72333357,32.07914452,0.483641214,-12.93280819,21.12706738,4.261549738,0.405836914,1.243152932,6.76807,23.75184286,2.691855556,4.842233333,2.25735,1.94779,9.46033,62.07658,31.03763,57.60694,0.891880066,0.243372846,4.814988889,19,18,18,18,18,16,16,15,15,15,15,14,14,10
水利市政,2010/12/31,104.7627041,9.380028504,53.9121096,48.62499631,35.39955677,26.01952826,-0.748883484,-8.918450215,9.594393285,6.32674014,0.831033673,1.420997323,14.33075,81.26709091,2.234669231,2.728961538,5.703292857,1.743207143,0.814864286,42.48092857,39.58237857,34.11167143,0.624123374,0.228633712,1645.783742,24,22,22,22,22,18,18,17,17,16,16,15,15,14
水利市政,2011/12/31,147.2303711,10.12464246,73.49775249,71.07666488,44.98802162,34.86337745,3.865844789,-10.95001136,5.639970936,9.513515,0.728302888,1.70845529,8.196052632,34.1106625,1.950389474,2.590905263,5.389247368,2.120526316,1.105557895,42.93102632,40.19694737,33.70517368,0.628258839,0.224026692,237.5962824,31,31,31,31,31,25,25,23,23,22,22,21,21,19
水利市政,2012/12/31,177.1515571,16.24803665,86.00226533,86.99997746,54.24543406,37.99739739,2.772572286,-8.904396979,10.5627331,11.78932011,1.43227068,2.555184042,8.504523077,25.51939524,2.524172,3.996348,3.552953846,1.737053846,1.0746,46.78878462,50.07324615,35.0297,0.578461714,0.194074773,40.1921381,39,39,39,39,39,35,35,31,31,29,29,27,27,26
水利市政,2013/12/31,222.5164363,20.58914338,100.6136284,117.1083152,70.87120866,50.28206529,2.43128049,-14.6170277,15.40341939,14.59770224,1.70547793,2.84379668,9.116070833,23.91564583,2.209741667,2.728070833,3.269975,1.492633333,1.173995833,50.14730417,46.08055833,37.963075,0.529992576,0.186514382,34.17733,42,42,42,42,42,38,38,33,33,30,30,28,28,24
水利市政,2014/12/31,243.6066495,26.27678152,111.6667797,128.0895333,76.3460744,50.06929288,-0.256687976,-7.063141559,14.91016404,15.22863466,1.261617864,2.524574192,5.096,21.00819583,1.909103846,2.327865385,3.486569231,1.436907692,0.546546154,48.80134615,47.33533846,36.76289615,0.514979896,0.20188611,44.28119048,48,48,48,47,47,40,40,36,36,33,33,30,30,26
水利市政,2015/12/31,278.6160631,28.80093561,124.4606157,148.4463826,86.93844821,58.1375126,1.280749894,-14.6698593,12.5452688,17.05920325,1.249742972,2.30297006,6.56495,14.33708519,1.846975,1.958764286,3.763075,1.776485714,0.713575,48.38324286,40.44719643,37.67442143,0.578178869,0.184951351,19.48942609,48,47,47,47,47,41,41,36,36,36,36,30,30,28
水利市政,2016/12/31,324.7479549,34.27487985,145.9435574,172.7136316,94.21411201,59.93923216,0.818155433,-11.22109941,17.83978028,19.47884001,1.073353321,2.443786778,5.377733333,6.9299,1.885577778,2.06482963,4.146437037,2.171807407,0.683603704,48.5613,34.23947037,36.51168148,0.790964898,0.215419794,10.15378636,43,41,41,41,41,37,37,34,34,32,32,30,30,27
水利市政,2017/12/31,431.7037694,43.45727915,199.5282458,232.1755236,128.038362,84.58108287,2.109125268,-16.06462328,19.663092,24.04423979,3.119667356,2.928163098,9.52611,12.82887,1.408645,1.279865,3.600455,1.84563,0.78123,52.30268,35.069425,38.009825,0.717017591,0.18476725,8.004982353,38,38,38,33,33,30,30,28,28,28,28,23,23,20
汽车,2003/12/31,23.21413587,3.08736576,8.829146291,12.84973628,8.82121551,5.73384975,1.538372301,-2.227231374,1.390142609,20.48481694,1.217729282,0.95989768,7.691141667,26.161375,7.1061,9.108183333,1.126783333,0.771866667,3.71932,54.02115,93.68803333,47.42883333,0.400519548,0.302589732,21.74594167,27,23,23,21,21,18,18,18,18,16,16,12,12,12
汽车,2004/12/31,98.30217929,21.21587131,24.6657217,63.92013862,37.71977018,16.50389887,6.862614016,-6.861889377,2.709350113,108.1100453,4.785427803,4.182831969,6.12651,25.38615882,6.820358824,11.12711765,1.16096,0.81036,5.215347059,58.354175,94.15343,50.909365,0.503907444,0.353568226,17.25755882,31,26,26,24,24,22,22,22,22,21,21,20,20,20
汽车,2005/12/31,138.8421409,27.60227621,30.23097172,91.4390147,45.33641204,17.73413583,16.31820917,-9.193527739,0.068414213,149.3061963,3.821207262,3.652621183,3.893665217,18.09045,5.362936364,8.632536364,1.034013043,0.685878261,5.244752381,61.77281304,88.49696957,55.0146087,0.412411409,0.285646151,29.64175714,35,33,33,32,32,28,28,28,28,26,26,23,23,23
汽车,2006/12/31,153.6806415,28.05202751,30.19955984,100.9334966,38.12997913,10.07795162,15.31724226,-12.02103023,-5.18398336,196.1747156,5.842622605,4.459205534,3.988393103,25.49934167,5.700058621,9.204206897,1.048093103,0.706582759,6.052493103,60.96648621,90.03906897,51.3243931,0.429628542,0.29627683,8.0057125,44,41,41,41,41,37,37,36,36,36,36,30,30,29
汽车,2007/12/31,162.9812239,29.02718951,32.8153113,108.799843,41.58388442,12.55669491,11.94195236,-11.36136221,2.638888916,216.7475333,8.905141437,8.058401142,5.051126316,27.88166875,7.334727778,14.83142222,0.994826316,0.693042105,7.227905263,62.91225263,91.40122895,53.36456053,0.379385384,0.257174271,14.34367222,53,51,51,50,50,47,47,46,46,45,45,40,40,38
汽车,2008/12/31,158.4693761,25.42499931,31.62195654,103.9111053,45.08716912,19.66216981,5.262385064,-9.330736244,4.086671037,195.3518568,4.548214029,5.412214338,2.677931429,3.012580769,5.173168571,7.880468571,0.992305714,0.672908571,5.757534286,62.83997143,89.92073714,57.24316,0.38991913,0.269166207,4.850545161,66,61,61,58,58,50,50,48,48,42,42,40,40,35
